clinic_ID,mean_marine_lp,mean_chla,mean_sst,marine_lp_centered,relative_marine_odds
HE1xztDlPWQ,0.07983396540890036,4.515704426110961,26.59637858072919,-0.011739118042624452,0.9883295165711153
HLLMAkSKxZG,0.3458583021710051,6.944555980187875,28.610934335214143,0.2542852187194803,1.2895395526408746
HNzzbDGCGY4,0.0761182153699963,5.848362637890711,26.302620894820624,-0.015454868081528517,0.9846639455218331
HPGJK5HC9cq,0.02525261802219282,4.887397513345437,26.01393816912618,-0.066320465429332,0.9358309147765748
HPLqS2OOny0,0.1111663552711958,2.926887500042819,27.198069794324002,0.01959327181967098,1.0197864797655563
HRJkowmIQFw,-0.1817454949558692,3.765102901191355,24.29717435747666,-0.27331857840739404,0.7608503585191626
HWYcYJ50li9,-0.21146534508984252,2.8009401899631894,24.20677159389605,-0.3030384285413673,0.738570713629911
Hbpbp3X8uXA,0.028553455603791342,2.5144452029380244,26.506016474184804,-0.06301962784773348,0.9389250444304653
HchHLQUUAbh,0.10285562642866689,5.472594482558113,26.625584035105543,0.011282542977142068,1.0113464309118703
Huuc1HLfUgm,0.4320306724897814,11.623118153324834,28.5070660626447,0.34045758903825657,1.4055906262921907
Hxb84zXRZ35,0.051340320040499994,4.149772494469049,26.401161280218183,-0.04023276341102482,0.9605658285503823
Hyaltlh9JpD,0.47845298571530104,14.928117978204156,28.298612173808014,0.3868799022637762,1.4723796511913312
HzJ9qTendIg,-0.22704902142757935,4.017932006772959,23.824561007517712,-0.31862210487910414,0.7271502839370885
I0zrAwM5gZL,0.05666619245833485,5.5778011049864435,26.17338268352007,-0.034906890993189964,0.9656953270045299
I1OCUEa09Eu,0.07465256712525148,4.30561218769462,26.588780834056735,-0.016920516326273338,0.9832218316124288
I6O0jlvGuDD,0.40509515138803137,10.401925102695005,28.492647879464307,0.31352206793650655,1.3682356565662404
IAUuatwu9qR,-0.2141194618551282,2.792954764276181,24.18351451945757,-0.305692545306653,0.7366130597866573
IAZY417LfYu,0.038709623078495285,3.387397729883008,26.43127728630517,-0.05286346037302953,0.9485095127761884
ICiZkkAGb2j,0.09328556471219858,3.9088607924325123,26.840066964285736,0.0017124812606737622,1.0017139483940678
IGKlvAwyvd0,0.05311075498730919,4.321328531140867,26.384365446671218,-0.03846232846421563,0.962267954168697
IJW1PEdz7z4,0.10098184836004143,2.9307361925903113,27.102122738486866,0.00940876490851661,1.0094531664824724
INrXsjpFZU8,0.06785326239168918,6.196490917565686,26.157700103183984,-0.02371982105983564,0.9765592827762765
IOEj4MGPEoy,0.017997530460915574,1.9628271924124816,26.514562084056735,-0.07357555299060925,0.9290659494288276
IPAeo2PCMIB,0.0975211897721605,2.5907625183463097,27.13585417374323,0.005948106320635679,1.0059658314312239
IPVt7tgyaYK,0.08728594091896283,3.6212239596578795,26.839893030237292,-0.004287142532561988,0.9957220341443941
IQ82WcLTcGX,0.055055407406979694,5.498079956145511,26.173821149553593,-0.03651767604454512,0.9641410515455289
IRn2N8HJCVT,0.08858224495723704,5.024407211277218,26.579277434172475,-0.002990838494287773,0.9970136296075947
ISBFlRPcGsh,0.1551960127101193,2.8115749102012786,27.63204704733458,0.06362292925859447,1.0656904822905304
IWaVUkmyOpM,0.09575847982587515,4.4960717940330515,26.749047851562523,0.004185396374350336,1.0041941673781956
IXDH6beJ6z3,0.08191839504412364,5.443364419043064,26.43555603027346,-0.009654688407401177,0.9903917684676256
IXEfo2DLf3r,0.0681967795773359,5.513708838663602,26.293621504934233,-0.023376303874188917,0.9768948052982898
IZJ4L65j7DY,0.10086969060127458,5.948284716517836,26.514562084056735,0.009296607149749767,1.0093399548266413
Ia1xr8ql45r,0.39910845789795907,10.03983508657526,28.5070660626447,0.30753537444643425,1.3600689193361426
IbI8hBmhy1d,0.3669734639474035,6.889594626203875,28.818989577248853,0.27540038049587867,1.3170578936090722
IcMiQU9QW3l,0.09273336777074362,5.117486291206799,26.599988262469974,0.0011602843192188017,1.0011609577094858
Ie995qqgNYm,0.4531401486198123,15.00371278780643,28.04730897707362,0.36156706516828746,1.4355772959889153
Int9zugK1fu,0.0746990648384004,4.509568863055286,26.549572993259826,-0.016874018613124417,0.9832675502420146
Ix3KIt1tRuB,0.06811706172669992,4.099843654367659,26.567685275607662,-0.023456021724824902,0.9768169324480833
IxSpatnM85A,0.34338399371385014,12.222425399003205,27.561961534288216,0.2518109102623253,1.2863527781772823
IxWKWMfXE0u,0.30023863105255677,3.665099458562003,28.821926088686364,0.20866554760103195,1.2320328732658836
IxdVGcoq15U,0.059602563379464575,2.933636538336211,26.714768910630863,-0.03197052007206024,0.9685351340042987
J04lAYw6HDx,0.4136150144188092,12.658905636589484,28.133603884139173,0.3220419309672844,1.3799426370737211
J0sVD6031SG,0.1534891261359479,2.7660453049641736,27.62494149837856,0.06191604268442308,1.0638730210554357
J3qZR9u4ld6,-0.23001115269169697,3.8754782766666054,23.824561007517712,-0.3215842361432218,0.7249995562887102
J7WjLXsPDTQ,0.3013885974782391,12.369628822361982,27.140800871672475,0.20981551402671428,1.2334504846520022
J8z02WBnS2N,0.43529358958413894,13.04722391764323,28.260766601562523,0.3437205061326141,1.4101844425194159
JEgF3dc3yOO,0.5598559896823001,19.849183947126438,28.103027800087638,0.4682829062307753,1.597249210528172
JHjNNGjdnq4,0.5254498698612085,18.486934037966147,28.046195513288573,0.43387678640968363,1.5432287096516786
JJPXmBBn47m,0.02817755678968597,4.326189991469694,26.150359137704463,-0.06339552666183884,0.9385721699464351
JL5xx42JPji,0.37381802437272077,10.9722624127827,28.089432198660738,0.28224494092119595,1.3261034972217614
JPMUiUEKrQS,0.1925806623196776,3.831108223508905,27.783333785445624,0.10100757886815279,1.106285026120004
JQ1ZEZxXVif,-0.04108050300524954,3.8487649754835997,25.595769794170696,-0.13265358645677436,0.8757684176082962
JSWV4zCHVlg,0.065928112443475545,4.226948262364776,26.522519259982662,-0.025644971008049272,0.9746810682260211
JSg0z6OCjY0,-0.18568981577157406,3.9639464264824267,24.221656436011926,-0.2772628992230989,0.7578552313667037
JSyL0K2fohi,0.1269324197417018,3.7504243063926697,27.185373535156273,0.035359336290176985,1.0359919114127656
JT9pPQqiwnC,0.051340320040499994,4.149772494469049,26.401161280218183,-0.04023276341102482,0.9605658285503823
JUJNB5SdZpS,0.12170193643457354,5.0813195462129555,26.877799645248746,0.030128852983048723,1.0305873196488455
JXXTLIjVlPF,0.11862312618912067,3.0531034680564755,27.243239224894687,0.027050042737595856,1.027419216347285
JZHmQSUJZIr,0.06357661568081134,3.437267017130759,26.6540268841912,-0.027996467770713476,0.97239180150598
JZXDSdUXLqB,0.4036624393014573,12.97457446550068,27.979217208059232,0.31208935584993247,1.3662767723973863
JgZaBndsYOl,0.06316556725761838,5.57012622444718,26.23562689887155,-0.02840751619390644,0.9719921835260422
JhQYIlxVg2W,0.0466767349497628,3.348160743156325,26.513375711886706,-0.044896348501762016,0.9560965775400242
JrgLECWNoue,0.13327029034961557,6.047755189515927,26.79809072989007,0.041697206898090755,1.042578745299946
Jrs85psxQGx,0.058872343329925844,3.781875847067152,26.543073381696452,-0.03270074012159897,0.9678281483897163
Jt9TVUXPIQK,0.10186698123888303,5.99624605200909,26.514562084056735,0.010293897787358217,1.0103470622196695
JwOVx9norm9,0.037724001866356466,3.6626992615369653,26.368554687500023,-0.05384908158516835,0.9475751022435461
Jwi7gRvm2jl,0.06694312095546802,4.188039899986481,26.539569491092312,-0.024629962496056798,0.9756708800554857
Jyc7ZUS9YLv,0.05879437963098714,3.883875400931746,26.522519259982662,-0.03277870382053768,0.967752695868648
Jz8NMWI5M6S,0.04741163856377667,6.381058545024305,25.930749511718773,-0.04416144488774815,0.9567994746193713
K06utQTLlK6,0.5028374935570005,18.036499440670013,27.92237752278648,0.41126441010547565,1.5087242257548765
K11rruwGDJT,0.09863470564988455,6.0019975414982545,26.483230703848402,0.007061622198359735,1.0070866142458936
KF56aFY1tzb,0.05513077152943875,4.465205950557062,26.375282373968183,-0.036442311922086065,0.9642137159279146
KJKIVaVF62X,0.03169986987460408,3.321872451191856,26.37849004836312,-0.059873213576920735,0.9418839441105016
KJOuK4DNB7S,-0.04821427236779014,4.9719883389770985,25.310769653320335,-0.13978735581931495,0.8695431190250109
KSPCvOmQFya,0.27625135475136253,6.997475056421189,27.950002325148834,0.18467827129983772,1.2028313924884473
KVF2fZNpvTn,0.4084412113695822,11.58332605451067,28.29429943049068,0.3168681279180574,1.372821523155688
KVfXTsStmzP,0.33230166255584437,7.436495418731983,28.38859769381012,0.24072857910431955,1.2721756933776818
KXNLOAzcjfG,0.10102240938276393,5.237026822219773,26.654234773209975,0.009449325931239108,1.009494111765681
Ka91ESXVCfL,0.43529358958413894,13.04722391764323,28.260766601562523,0.3437205061326141,1.4101844425194159
KbCqDMhRmIg,0.0190536389074311,4.589278483832324,26.01393816912618,-0.07251944454409372,0.9300476621316808
KdAf3twxcxd,0.1315486715234328,5.964959728497045,26.79809072989007,0.039975588071907986,1.0407853663047402
KefqsFb2Vc7,0.10992083744839551,5.3950284524839756,26.70670190927936,0.01834775399687069,1.0185171082061075
Kff5UPIlyFT,0.10339768808330857,5.0813195462129555,26.70670190927936,0.011824604631783753,1.0118947916408612
KtsiDZimc9C,0.03818998171874298,5.764876125380397,25.96431630452476,-0.05338310173278184,0.9480167560427091
Kuh4EEwxJCz,0.09612880047824642,2.2690279489755634,27.185373535156273,0.004555717026721598,1.0045661100821484
L05O0GzOaLp,0.09409221811911217,4.645647336025627,26.70440001195793,0.0025191346675873527,1.0025223103534242
L1C0imGRwPg,0.03810626471753417,4.19724604216489,26.268229536576726,-0.053466818733990645,0.9479373942448097
LIUbco8Ejff,0.07449427660128999,1.0537167991814986,27.219362820400303,-0.01707880685023483,0.9830662092306317
LOCSkeeCVFo,0.11350632528380644,3.104741497039794,27.185373535156273,0.021933241832281625,1.0221755436262676
LOGfhAe7GYQ,0.07953021360971092,3.2482383670630286,26.839893030237292,-0.012042869841813894,0.988029355291837
LSPFFiq0rLZ,-0.23343220294813377,3.7109543827344793,23.824561007517712,-0.3250052863996586,0.7225235340838124
LSUUgrsfBMJ,0.09167528597076663,6.7373603616442,26.275247628348236,1.022025192418119e-4,1.0001022077420971
LTZ2yqPuSRh,0.07529169934137335,4.191348332803226,26.616964217991526,-0.016281384110151467,0.9838504412215346
LU1q78MwhCt,-0.13392601568269147,3.7459409932295484,24.747888183593773,-0.22549909913421629,0.7981177794445661
LWlrqDlAqK8,0.4011077539594024,11.605703028510598,28.221401079963258,0.3095346705078776,1.3627908198056455
LZWsms8TZyB,0.46623971206893744,15.032603282194872,28.164140906700744,0.3746666286174126,1.4545064429609846
LgDMI5pB2iV,0.30138859747823915,12.369628822361982,27.140800871672475,0.20981551402671433,1.2334504846520022
LhfJAgSYx5q,0.09173348877536969,4.7426983789332855,26.663488413986673,1.6040532384486994e-4,1.0001604181894668
LiuQSAUZIXs,-0.22335958538575654,4.191274150212605,23.82535574776788,-0.3149326688372813,0.7298380134567812
LooefZTAcX8,0.05581832710484297,3.5083774206814944,26.567685275607662,-0.03575475634668185,0.964876894404086
LqG7WN2WyVa,-0.007072266100601005,3.7393449265906153,25.934927173371033,-0.09864534955212582,0.9060639870481153
LsevaLWVyXM,0.10060705457349307,2.498887759266478,27.18255652225381,0.009033971121968257,1.0090749005981428
M0tDcuyBv1N,0.3582206765636414,6.413130802928277,28.82978239239389,0.2666475931121166,1.3055802697709702
M1hUUwoarEc,0.1047813783161164,4.20469461072166,26.89002294000592,0.013208294864591588,1.0132959097138319
MAGRTIS9hVa,0.05380546688545226,4.17337110723768,26.419617280505975,-0.037767616566072554,0.9629366854265451
MFMXzEp71ao,0.05927907723419854,3.8014363447825112,26.543073381696452,-0.032294006217326275,0.9682218769771308
MHvenyJ3vG3,0.524477734546402,18.44018246303095,28.046195513288573,0.4329046510948772,1.5417292114998482
